title,url,book_name,books_url,author_name,book_price,star_rating,rating
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,A Wonderland of Words: Around the Word in 101 Essays,https://www.amazon.in//Wonderland-Words-Around-Word-Essays-ebook/dp/B0DCGGCW72/ref=zg_bs_g_1318143031_d_sccl_6/000-0000000-0000000?psc=1,Shashi Tharoor,₹669.75,4.7,26
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Sea Ice? Now You Don't !: A Green Humour Collection,https://www.amazon.in//Sea-Ice-Now-You-Dont/dp/0143470590/ref=zg_bs_g_1318143031_d_sccl_7/000-0000000-0000000?psc=1,Rohan Chakravarty,₹513.00,5.0,3
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,The Adventures of Tintin Volume 1,https://www.amazon.in//Adventures-Tintin-1-Herge/dp/1405282754/ref=zg_bs_g_1318143031_d_sccl_8/000-0000000-0000000?psc=1,Hergé,₹723.00,4.6,363
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,The Top Insults: How to Win Any Argument…While Laughing!,https://www.amazon.in//Top-Insults-Argument-While-Laughing-ebook/dp/B00GAPDLHI/ref=zg_bs_g_1318143031_d_sccl_9/000-0000000-0000000?psc=1,Full Sea Books,₹217.12,4.0,840
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Prahlad,https://www.amazon.in//Prahlad-KAMALA-CHANDRAKANT-ebook/dp/B06Y69JW9Y/ref=zg_bs_g_1318143031_d_sccl_10/000-0000000-0000000?psc=1,KAMALA CHANDRAKANT,₹70.00,4.6,499
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,ASTERIX ALBUM 37: ASTERIX AND THE CHARIOT RACE,https://www.amazon.in//Asterix-Chariot-Race-Album-37/dp/151010500X/ref=zg_bs_g_1318143031_d_sccl_11/000-0000000-0000000?psc=1,Jean-Yves Ferri,₹280.00,4.7,894
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,https://www.amazon.in//BORN-CRIME-STORIES-AFRICAN-CHILDHOOD/dp/1473635306/ref=zg_bs_g_1318143031_d_sccl_12/000-0000000-0000000?psc=1,Trevor Noah,₹250.00,4.6,"99,453"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,WHAT IF? (REISSUE),https://www.amazon.in//What-If-Randall-Munroe/dp/1848549563/ref=zg_bs_g_1318143031_d_sccl_13/000-0000000-0000000?psc=1,Randall Munroe,₹331.00,4.4,"21,838"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,"The Hitchhiker's Guide to the Galaxy: 42nd Anniversary Edition (The Hitchhiker's Guide to the Galaxy, 1)",https://www.amazon.in//Hitchhikers-Guide-Galaxy-42nd-Anniversary/dp/1529034523/ref=zg_bs_g_1318143031_d_sccl_14/000-0000000-0000000?psc=1,Douglas Adams,₹344.52,4.4,"23,521"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Destination Moon,https://www.amazon.in//Destination-Moon-Tintin-Herge/dp/1405206276/ref=zg_bs_g_1318143031_d_sccl_15/000-0000000-0000000?psc=1,HERGE,₹432.00,4.8,"1,466"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,TINKLE DOUBLE DIGEST 5,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758FRLRZ/ref=zg_bs_g_1318143031_d_sccl_16/000-0000000-0000000?psc=1,ANANT PAI,₹94.50,4.5,989
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Asterix Album 40: Asterix & the White Iris,https://www.amazon.in//Asterix-Album-40-White-Iris/dp/1408730227/ref=zg_bs_g_1318143031_d_sccl_17/000-0000000-0000000?psc=1,Fabcaro,₹330.00,4.5,399
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Women Who Love Too Much,https://www.amazon.in//Women-Who-Love-Too-Much/dp/0099474123/ref=zg_bs_g_1318143031_d_sccl_18/000-0000000-0000000?psc=1,Robin Norwood,₹468.88,4.6,"5,107"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Tintin in America,https://www.amazon.in//Tintin-America-Herge/dp/1405206144/ref=zg_bs_g_1318143031_d_sccl_19/000-0000000-0000000?psc=1,Herge,₹415.00,4.8,"1,229"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Draupadi,https://www.amazon.in//Draupadi-KAMALA-CHANDRAKANT-ebook/dp/B06Y66NXX9/ref=zg_bs_g_1318143031_d_sccl_20/000-0000000-0000000?psc=1,KAMALA CHANDRAKANT,₹55.65,4.5,229
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,BlackBook of English Vocabulary May 2024 by Nikhil Gupta,https://www.amazon.in//BlackBook-English-Vocabulary-Nikhil-Gupta/dp/819564578X/ref=zg_bs_g_1318144031_d_sccl_1/000-0000000-0000000?psc=1,Nikhil Gupta,₹233.00,4.4,698
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,My First Book of Patterns Pencil Control: Patterns Practice book for kids (Pattern Writing),https://www.amazon.in//First-Book-Patterns-Pencil-Control/dp/9387779319/ref=zg_bs_g_1318144031_d_sccl_2/000-0000000-0000000?psc=1,Wonder House Books,₹102.00,4.4,"28,847"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"PW Zoology Med Easy For NEET and Board Exams 2024-25 | Flowcharts, Schematic Diagrams Samapti Sinha Mahapatra Handwritten Notes",https://www.amazon.in//Flowcharts-Schematic-Diagrams-Mahapatra-Handwritten/dp/9360345067/ref=zg_bs_g_1318144031_d_sccl_3/000-0000000-0000000?psc=1,Samapti Sinha Mahapatra,₹365.00,4.6,371
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,My First Complete Learning Library: Boxset of 20 Board Books Gift Set for Kids (Horizontal Design),https://www.amazon.in//First-Learning-Library-Box-Set/dp/9388369882/ref=zg_bs_g_1318144031_d_sccl_4/000-0000000-0000000?psc=1,Wonder House Books,₹799.00,4.6,"15,582"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,How to Win Friends and Influence People : Original Edition | Premium Paperback,https://www.amazon.in//How-Win-Friends-Influence-People/dp/8194790891/ref=zg_bs_g_1318144031_d_sccl_5/000-0000000-0000000?psc=1,Dale Carnegie,₹127.00,4.4,"6,610"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,NEETU SINGH ENGLISH FOR GENERAL COMPETITIONS VOL - 1 IN ENGLISH NEW 2023 EDITION,https://www.amazon.in//NEETU-SINGH-ENGLISH-GENERAL-COMPETITIONS/dp/B0C7MT7GLB/ref=zg_bs_g_1318144031_d_sccl_6/000-0000000-0000000?psc=1,NEETU SINGH,₹284.00,4.2,757
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"Word Power Made Easy - The No 1 Vocabulary Builder in the English Language | Over 5,00,000 copies sold.",https://www.amazon.in//Word-Power-Made-Norman-Lewis/dp/0143424688/ref=zg_bs_g_1318144031_d_sccl_7/000-0000000-0000000?psc=1,Norman Lewis,₹107.00,4.4,"18,951"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Oxford Pocket English Dictionary - 11th Edition | For Everyday Use | 2 Billion + Words,https://www.amazon.in//Pocket-Oxford-English-Dictionary-Dictionaries/dp/0198700989/ref=zg_bs_g_1318144031_d_sccl_8/000-0000000-0000000?psc=1,Oxford Dictionaries,₹366.00,4.5,"4,078"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"Oxford Mini English Dictionary | Easy To Use | Extra Help with Spelling, Grammar and Vocabulary | 7th Edition",https://www.amazon.in//English-Dictionary-Spelling-Grammar-Vocabulary/dp/0190135093/ref=zg_bs_g_1318144031_d_sccl_9/000-0000000-0000000?psc=1,Oxford,₹172.00,4.4,"4,909"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,The Power of A Positive Attitude: Your Road To Success,https://www.amazon.in//Power-Positive-Attitude-Your-Success/dp/9389432642/ref=zg_bs_g_1318144031_d_sccl_10/000-0000000-0000000?psc=1,Roger Fritz,₹111.00,4.4,"5,086"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,A Wonderland of Words: Around the Word in 101 Essays,https://www.amazon.in//Wonderland-Words-Around-Word-Essays/dp/8119635531/ref=zg_bs_g_1318144031_d_sccl_11/000-0000000-0000000?psc=1,Shashi Tharoor,₹705.00,4.7,26
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,5000 + Daily Use English Sentences | Kanchan Keshari | Invincible Publishers,https://www.amazon.in//Daily-English-Sentences-Kanchan-Keshari/dp/9394200509/ref=zg_bs_g_1318144031_d_sccl_12/000-0000000-0000000?psc=1,Kanchan Keshari,₹289.00,4.2,"1,646"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,THE CONCISE 48 LAWS OF POWER,https://www.amazon.in//CONCISE-48-LAWS-POWER/dp/1861974043/ref=zg_bs_g_1318144031_d_sccl_13/000-0000000-0000000?psc=1,Robert Greene,₹349.00,4.4,"7,111"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,30 Days to Better English,https://www.amazon.in//Days-Better-English-Lewis-Norman/dp/014344798X/ref=zg_bs_g_1318144031_d_sccl_14/000-0000000-0000000?psc=1,Norman Lewis,₹129.00,4.1,891
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Metamorphosis Complete Edition [Franz Kafka Classics],https://www.amazon.in//Metamorphosis-Franz-Kafka/dp/9355201060/ref=zg_bs_g_1318144031_d_sccl_15/000-0000000-0000000?psc=1,Franz Kafka,₹103.00,4.5,"13,062"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Oxford Advanced Learners Dictionary - 10th Edition | World's Bestseller for Advanced Level Learner of English | Includes 1 Year Online Access,https://www.amazon.in//Advanced-Learners-Dictionary-Hardback-Premium/dp/0194798518/ref=zg_bs_g_1318144031_d_sccl_16/000-0000000-0000000?psc=1,Oxford University Press,₹614.00,4.5,"2,416"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Rapidex English Speaking Course (Hindi),https://www.amazon.in//Speaking-Complete-Dictionary-Publications-Learning/dp/B088YN3TJT/ref=zg_bs_g_1318144031_d_sccl_17/000-0000000-0000000?psc=1,Rapidex Team,₹129.00,4.4,232
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,The Great Train Journey,https://www.amazon.in//Great-Train-Journey-Ruskin-Bond/dp/9353041511/ref=zg_bs_g_1318144031_d_sccl_18/000-0000000-0000000?psc=1,Ruskin Bond,₹128.00,4.4,"2,237"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"Essential English Grammar with Answers, 2nd Edition - Raymond Murphy (2024-25 Examination)",https://www.amazon.in//Essential-English-Grammar-Answers-Raymond/dp/8175960299/ref=zg_bs_g_1318144031_d_sccl_19/000-0000000-0000000?psc=1,Raymond Murphy,₹225.00,4.3,"3,685"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Little Oxford English Dictionary | 9th Indian Edition,https://www.amazon.in//Little-Oxford-English-Dictionary-Indian/dp/0199474532/ref=zg_bs_g_1318144031_d_sccl_20/000-0000000-0000000?psc=1,Oxford University Press,₹330.00,4.4,646
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Sunama,https://www.amazon.in//Sunama-Beautiful-Sanskrit-Nityananda-Misra/dp/9390358108/ref=zg_bs_g_1318144031_d_sccl_21/000-0000000-0000000?psc=1,Nityananda Misra,₹271.00,3.5,497
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,JEEVAN KE ADHBHUT RAHASYA (HINDI),https://www.amazon.in//JEEVAN-KE-ADHBHUT-RAHASYA-HINDI/dp/0143446797/ref=zg_bs_g_1318144031_d_sccl_22/000-0000000-0000000?psc=1,DAS GAUR GOPAL,₹110.00,4.5,"2,877"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,PITMAN SHORTHAND,https://www.amazon.in//Pitman-Shorthand-Instructor-Key-Issac/dp/8177586467/ref=zg_bs_g_1318144031_d_sccl_23/000-0000000-0000000?psc=1,Issac Pitman,₹141.00,4.3,"1,907"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,MINI ENG-HINDI DICTIONARY,https://www.amazon.in//Oxford-English-Hindi-Dictionary-University-Press/dp/0199474303/ref=zg_bs_g_1318144031_d_sccl_24/000-0000000-0000000?psc=1,Oxford University Press,₹129.00,4.1,442
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Madhushala,https://www.amazon.in//Madhushala-Harivansh-Rai-Bachchan/dp/8170283442/ref=zg_bs_g_1318144031_d_sccl_25/000-0000000-0000000?psc=1,Harivansh Rai Bachchan,₹120.00,4.5,"4,167"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"The Quick and Easy Way to Effective Speaking [Original Edition (Complete), Premium Paperback]",https://www.amazon.in//Effective-Speaking-Original-Complete-Paperback/dp/8129140209/ref=zg_bs_g_1318144031_d_sccl_26/000-0000000-0000000?psc=1,Dale Carnegie,₹98.00,4.3,971
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Norman Lewis Made Easy Word Power,https://www.amazon.in//Word-Power-Made-Norman-Lewis/dp/8183071007/ref=zg_bs_g_1318144031_d_sccl_27/000-0000000-0000000?psc=1,Norman Lewis,₹110.00,4.4,"31,180"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Maila Aanchal,https://www.amazon.in//Maila-Aanchal-%E0%A4%AE%E0%A5%88%E0%A4%B2%E0%A4%BE-%E0%A4%86%E0%A4%81%E0%A4%9A%E0%A4%B2-%E0%A4%AB%E0%A4%A3%E0%A5%80%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A4%A8%E0%A4%BE%E0%A4%A5/dp/9353494990/ref=zg_bs_g_1318144031_d_sccl_28/000-0000000-0000000?psc=1,फणीश्वरनाथ रेणु,₹136.00,4.3,"1,968"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Mass Spoken English Book,https://www.amazon.in//Mass-Spoken-English-Yadav-Kamlesh/dp/819688575X/ref=zg_bs_g_1318144031_d_sccl_29/000-0000000-0000000?psc=1,Yadav Kamlesh,₹243.00,4.4,32
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"Guns, Germs And Steel: 20th Anniversary Edition [Paperback] Diamond, Jared",https://www.amazon.in//Guns-Germs-Steel-Jared-Diamond/dp/0099302780/ref=zg_bs_g_1318144031_d_sccl_30/000-0000000-0000000?psc=1,Jared Diamond,₹417.00,4.5,"12,318"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Blossom English Alphabet Writing Book (A) for Kids Age 3+ Years | Capital Letter Practice and Activities for Nursery Children | 70 Practice Boxes for each Letter,https://www.amazon.in//Blossom-Alphabet-Practice-Activities-Children/dp/B07RJ13DHK/ref=zg_bs_g_1318144031_d_sccl_1/000-0000000-0000000?psc=1,TARGET PUBLICATIONS,₹113.00,4.4,512
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,India : A Linguistic Civilization,https://www.amazon.in//India-Linguistic-Civilization-G-Devy/dp/9393852677/ref=zg_bs_g_1318144031_d_sccl_2/000-0000000-0000000?psc=1,G. N. Devy,₹419.00,5.0,1
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,NEW ERA: PITMAN NEW ERA SHORTHAND,https://www.amazon.in//NEW-ERA-Pitman-New-Shorthand/dp/8131720764/ref=zg_bs_g_1318144031_d_sccl_3/000-0000000-0000000?psc=1,Pitman,₹119.00,4.3,907
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Improving Your English Skills : The Ideal Companion For English Improvement by Vijayan Bala,https://www.amazon.in//Improving-English-Companion-Improvement-Vijayan/dp/9354407129/ref=zg_bs_g_1318144031_d_sccl_4/000-0000000-0000000?psc=1,Vijayan Bala,₹171.00,3.9,156
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"The Art Of Public Speaking [Original Edition (Complete), Premium Paperback]",https://www.amazon.in//Public-Speaking-Dale-Carnegie-Esenwein/dp/9353040817/ref=zg_bs_g_1318144031_d_sccl_5/000-0000000-0000000?psc=1,Dale Carnegie with J. Berg Esenwein,₹121.00,4.2,"2,870"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,English Grammar & Composition Very Useful for All Competitive Examinations,https://www.amazon.in//English-Grammar-Composition-Competitive-Examinations/dp/9351768740/ref=zg_bs_g_1318144031_d_sccl_6/000-0000000-0000000?psc=1,S.C. Gupta,₹248.00,4.2,"2,819"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Freedom from the Known,https://www.amazon.in//Freedom-Known-J-Krishnamurti/dp/8187326069/ref=zg_bs_g_1318144031_d_sccl_7/000-0000000-0000000?psc=1,J Krishnamurti,₹225.00,4.6,"3,729"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Ultralearning,https://www.amazon.in//Ultralearning-Strategies-Mastering-Skills-Getting/dp/0008305706/ref=zg_bs_g_1318144031_d_sccl_8/000-0000000-0000000?psc=1,Scott H. Young,₹516.00,4.5,"3,992"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,High School English Gram & Comp (Reg Ed),https://www.amazon.in//School-English-Grammar-Composition-Regular/dp/9352530144/ref=zg_bs_g_1318144031_d_sccl_9/000-0000000-0000000?psc=1,"Rao N,D,V,Prasada",₹299.00,4.4,"12,704"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,The Elements of Style,https://www.amazon.in//Elements-Style-William-Strunk-Jr/dp/8194898862/ref=zg_bs_g_1318144031_d_sccl_10/000-0000000-0000000?psc=1,William Strunk Jr.,₹109.00,4.2,"3,051"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Bird by Bird [Paperback] Anne Lamott,https://www.amazon.in//Bird-Some-Instructions-Writing-Life/dp/0385480016/ref=zg_bs_g_1318144031_d_sccl_11/000-0000000-0000000?psc=1,Anne Lamott,₹354.00,4.5,"7,948"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,"Non Kannadiga To Naanu Kannadiga - Speak Kannada in 30 Days, Proven simple and easy to learn",https://www.amazon.in//Non-Kannadiga-Naanu-Kannada-Proven/dp/B082FPZ4S5/ref=zg_bs_g_1318144031_d_sccl_12/000-0000000-0000000?psc=1,Sridevi Shetty,₹149.00,4.3,264
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,The Art of Explanation: How to Communicate with Clarity and Confidence,https://www.amazon.in//Art-Explanation-Communicate-Clarity-Confidence/dp/1472298403/ref=zg_bs_g_1318144031_d_sccl_13/000-0000000-0000000?psc=1,Ros Atkins,₹377.00,4.5,311
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Invisible Women: the Sunday Times number one bestseller exposing the gender bias women face every day,https://www.amazon.in//Invisible-Women-Exposing-World-Designed/dp/1784706280/ref=zg_bs_g_1318144031_d_sccl_14/000-0000000-0000000?psc=1,Caroline Criado Perez,₹354.00,4.6,"11,677"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Word Power Made Easy 2024 Edition by Norman Lewis (Latest Updated Edition of Vocabulary Books in English Word Power Made Easy by Norman Lewis 2024),https://www.amazon.in//Norman-Latest-Updated-Vocabulary-English/dp/B0DF5RJDCY/ref=zg_bs_g_1318144031_d_sccl_15/000-0000000-0000000?psc=1,Norman Lewis,₹175.00,4.4,645
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,UNLOCK YOUR WORD POWER: HAVE ENGLISH AT YOUR FINGERTIPS,https://www.amazon.in//UNLOCK-YOUR-WORD-POWER-FINGERTIPS/dp/014345045X/ref=zg_bs_g_1318144031_d_sccl_16/000-0000000-0000000?psc=1,NORMAN LEWIS,₹319.00,4.4,"2,355"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,The Quick And Easy Way To Effective Speaking,https://www.amazon.in//Quick-Easy-Way-Effective-Speaking/dp/938814435X/ref=zg_bs_g_1318144031_d_sccl_17/000-0000000-0000000?psc=1,Dale Carnegie,₹148.00,4.2,"2,075"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,Netzwerk Neu A1: Textbook + Workbook + Glossar + Lösungen (Set Of 4 Books ),https://www.amazon.in//Netzwerk-Neu-A1-Textbook-Workbook/dp/B0B25CN16Z/ref=zg_bs_g_1318144031_d_sccl_18/000-0000000-0000000?psc=1,Stefanie Dengler,"₹1,449.00",4.6,96
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,The Art of Public Speaking (AmazonClassics Edition),https://www.amazon.in//Art-Public-Speaking-AmazonClassics-ebook/dp/B0784C84QK/ref=zg_bs_g_1318144031_d_sccl_19/000-0000000-0000000?psc=1,Dale Carnegie,₹135.45,4.2,"2,870"
"Language, Linguistics & Writing",https://www.amazon.in//gp/bestsellers/books/1318144031,How Prime Ministers Decide,https://www.amazon.in//Prime-Ministers-Decide-Neerja-Chowdhury/dp/9390652456/ref=zg_bs_g_1318144031_d_sccl_20/000-0000000-0000000?psc=1,Neerja Chowdhury,₹680.00,4.5,375
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"PROFESSIONAL'S AIBE Exam 25 Bare Acts Set without Notes as per New Syllabus, Complete Set of 25 Books Combo as per Bar Council of India Guidelines covering Latest up to date amendments- covering New Criminal Laws & Full Syllabus Economy Edition",https://www.amazon.in//PROFESSIONALS-Complete-Guidelines-covering-amendments/dp/B0CJDVNY3L/ref=zg_bs_g_4149542031_d_sccl_1/000-0000000-0000000?psc=1,Professional's,"₹1,925.00",4.2,154
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,Word Power Made Easy By Norman Lewis (More than 700 Pages),https://www.amazon.in//Word-Power-Norman-Lewis-Pages/dp/B09LV1KHKV/ref=zg_bs_g_4149542031_d_sccl_2/000-0000000-0000000?psc=1,Norman Lewis,₹97.00,4.4,"3,333"
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,Lawmann's AIBE Solved Papers | Answer Keys with Explanations | 17 Previous Year Papers (2011—2023) | Edition 2025,https://www.amazon.in//Lawmanns-Solved-Explanations-Previous-2011-2023/dp/939229591X/ref=zg_bs_g_4149542031_d_sccl_3/000-0000000-0000000?psc=1,Mahima Khurana,₹275.00,5.0,11
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"COMMERCIAL'S AIBE Exam combo of 25 Bare Acts without Notes, as per Bar Council of India, New Syllabus for AIBE XIX Exam Covering New Criminal Laws (BNS, BNSS, BSA)",https://www.amazon.in//COMMERCIALS-without-Syllabus-Covering-Criminal/dp/9356036292/ref=zg_bs_g_4149542031_d_sccl_4/000-0000000-0000000?psc=1,Commercial's,"₹1,965.00",3.7,7
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,Taxmann’s New Criminal Laws Combo – Bharatiya Nyaya Sanhita 2023 (BNS) | Bharatiya Nagarik Suraksha Sanhita 2023 (BNSS) | Bharatiya Sakshya Adhiniyam 2023 (BSA) | 3 Books Set,https://www.amazon.in//Taxmanns-New-Criminal-Laws-Combo/dp/B0CQYNHSBX/ref=zg_bs_g_4149542031_d_sccl_5/000-0000000-0000000?psc=1,Taxmann,₹668.00,4.4,468
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"Combo AIBE NEW CRIMINAL LAWS ( BNS, BNSS & BSA ) 3 Books set without Notes",https://www.amazon.in//Combo-CRIMINAL-Books-without-Notes/dp/935603916X/ref=zg_bs_g_4149542031_d_sccl_6/000-0000000-0000000?psc=1,Commercial's,₹300.00,5.0,2
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"PROFESSIONAL'S AIBE Exam New Criminal Laws Combo 3 Bare Acts set without Notes, Set of Bharatiya Nagrik Suraksha Sanhita, 2023, Bharatiya Nyaya Sanhita, 2023 & Bharatiya Sakshya Adhiniyam, 2023 with comparitive charts & old section reference below new sections, as per Bar Council of India Guidelines & New Syllabus",https://www.amazon.in//PROFESSIONALS-Bharatiya-Adhiniyam-comparitive-Guidelines/dp/B0DHQKG7GH/ref=zg_bs_g_4149542031_d_sccl_7/000-0000000-0000000?psc=1,Professional,₹340.00,5.0,1
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"NEW SYLLABUS PROFESSIONAL'S AIBE 23 Bare Acts set without Notes, Set of 23 Books Combo as per Bar Council of India Guidelines covering New Criminal Laws/ Latest amendments- Economy Edition",https://www.amazon.in//SYLLABUS-PROFESSIONALS-Guidelines-covering-amendments/dp/B0DHVVFFH9/ref=zg_bs_g_4149542031_d_sccl_8/000-0000000-0000000?psc=1,Professional's,"₹1,650.00",5.0,1
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"Constitution of India Bare Act by Professional's as amended by Constitution (One Hundred & Sixth Amendment) Act, 2023",https://www.amazon.in//Constitution-Professionals-amended-Hundred-Amendment/dp/B0CKKD5Z75/ref=zg_bs_g_4149542031_d_sccl_9/000-0000000-0000000?psc=1,Professional's,₹204.00,4.5,130
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"Universal Combo of 3 Books New Criminal Lawss BNSA, 2023, Bharatiya Nagarik Suraksha Sanhita, 2023, and the Bharatiya Sakshya Adhiniyam, 2023 With Comparative Charts 2024 Latest Edition|",https://www.amazon.in//Universal-Criminal-Bharatiya-Adhiniyam-Comparative/dp/B0CR98V8HV/ref=zg_bs_g_4149542031_d_sccl_10/000-0000000-0000000?psc=1,Universal,₹384.00,4.2,110
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"AIBE Bare Acts without Notes | 23 Books Set Combo | 45+ Acts including New Criminal Laws BNSS, BNS, BSA | As per Bar Council of India Guidelines",https://www.amazon.in//without-Amendments-Council-guidelines-Lawmann/dp/B09HM7KD71/ref=zg_bs_g_4149542031_d_sccl_11/000-0000000-0000000?psc=1,Lawmann's,"₹1,398.00",4.3,619
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,"PROFESSIONAL'S Bare Acts without Notes for AIBE as per BCI Guidelines- New & Updated Set of 20 Books covering latest amendments like Constitution, Jan Vishwas, Mediation, Data Protection and more",https://www.amazon.in//without-Examination-Council-Guidelines-covering/dp/B09JMWGJWC/ref=zg_bs_g_4149542031_d_sccl_12/000-0000000-0000000?psc=1,Professionals,"₹1,200.00",4.4,675
Law,https://www.amazon.in//gp/bestsellers/books/4149542031,Taxmann's New Criminal Major Acts (BNS | BNSS | BSA) – Transition to the New Criminal Laws with Comparative Analysis | Section-wise Tables | Section Key | Committee Reports et al.,https://www.amazon.in//Taxmanns-Criminal-Major-Acts-BNSS/dp/9357785612/ref=zg_bs_g_4149542031_d_sccl_13/000-0000000-0000000?psc=1,Taxmann,₹619.00,4.4,199
